angle_fingers_lr:discrete,fingers:discrete,fingers_avg_angle:discrete,lm_fing_tip_rel_pos_y:discrete,lm_fing_tip_rel_pos_z:discrete,rm_fing_tip_rel_pos_z:discrete,cls:nominal:class
0,20,0,10,40,40,none
0,0,0,66,51,51,none
0,0,0,66,54,54,none
0,0,0,66,55,55,none
0,20,0,7,47,47,none
0,0,0,66,55,55,none
0,0,0,67,55,55,none
0,0,0,67,53,53,none
0,20,0,7,41,41,none
0,20,0,6,37,37,none
0,0,0,68,51,51,none
0,0,0,67,51,51,none
0,20,0,5,34,34,none
0,20,0,5,33,33,none
0,20,0,5,32,32,none
0,20,0,5,31,31,none
0,20,0,5,32,32,none
0,20,0,5,31,31,none
0,20,0,5,29,29,none
0,20,0,4,28,28,none
0,20,0,4,27,27,none
12,40,12,9,36,36,none
5,40,5,9,36,36,none
6,40,6,8,35,35,none
3,40,3,8,34,34,none
2,60,4,7,33,33,none
17,80,8,10,28,28,none
16,80,8,10,31,31,none
16,80,8,10,34,34,none
15,80,8,11,37,37,none
5,60,3,9,38,38,none
16,80,8,14,26,26,none
15,80,8,14,32,32,none
15,80,8,14,35,35,none
15,80,8,15,38,38,none
15,80,8,16,39,39,none
10,60,7,13,43,43,none
11,60,7,14,43,43,none
19,80,10,16,40,40,none
19,80,11,16,39,39,none
19,80,11,16,39,39,none
19,80,10,16,38,38,none
17,80,9,16,37,37,none
15,40,15,15,37,37,none
0,20,0,18,38,38,none
7,40,7,18,45,45,none
0,20,0,18,45,45,none
0,20,0,19,45,45,none
0,20,0,19,45,45,none
0,20,0,19,45,45,none
0,20,0,20,46,46,none
0,20,0,20,47,47,none
22,40,22,12,15,15,none
19,40,19,11,15,15,none
0,0,0,53,25,25,none
0,20,0,11,15,15,none
0,20,0,23,44,44,none
0,20,0,23,42,42,none
20,40,20,17,21,21,none
17,40,17,18,22,22,none
13,40,13,18,22,22,none
16,60,11,19,21,21,none
15,60,10,19,20,20,none
0,20,0,14,34,34,none
13,60,9,20,20,20,none
15,60,10,21,19,19,none
15,60,10,20,19,19,none
8,40,8,16,32,32,none
12,60,13,21,19,19,none
12,40,12,16,31,31,none
10,40,10,16,30,30,none
8,40,8,16,30,30,none
0,20,0,13,36,36,none
4,40,4,16,30,30,none
0,20,0,13,36,36,none
12,40,12,16,29,29,none
0,20,0,12,35,35,none
0,20,0,12,35,35,none
17,40,17,16,27,27,none
22,40,22,15,27,27,none
0,20,0,11,33,33,none
16,40,16,15,25,25,none
14,40,14,15,24,24,none
17,40,17,14,22,22,none
13,40,13,13,21,21,none
10,40,10,13,21,21,none
10,40,10,12,20,20,none
9,40,9,11,20,20,none
9,40,9,11,21,21,none
9,40,9,12,24,24,none
9,40,9,14,29,29,none
8,40,8,16,32,32,none
25,60,17,11,13,13,none
14,40,14,10,17,17,none
16,40,16,9,19,19,none
0,20,0,8,21,21,none
29,40,29,8,22,22,none
30,60,21,8,22,22,none
28,60,19,9,23,23,none
18,40,18,9,23,23,none
0,20,0,10,25,25,none
0,20,0,10,28,28,none
15,60,16,11,28,28,none
0,20,0,12,29,29,none
0,20,0,12,28,28,none
0,0,0,53,10,10,none
0,20,0,12,34,34,none
0,20,0,12,41,41,none
0,0,0,52,20,20,none
0,20,0,12,38,38,none
0,0,0,53,21,21,none
0,0,0,53,21,21,none
0,20,0,12,35,35,none
0,0,0,54,21,21,none
0,0,0,54,23,23,none
0,0,0,54,25,25,none
0,0,0,54,28,28,none
0,0,0,53,33,33,none
0,0,0,53,39,39,none
0,0,0,52,41,41,none
0,0,0,52,41,41,none
0,0,0,52,40,40,none
0,0,0,53,39,39,none
0,0,0,53,38,38,none
0,0,0,53,38,38,none
0,0,0,54,38,38,none
0,0,0,54,38,38,none
0,0,0,55,34,34,none
0,0,0,55,32,32,none
0,0,0,56,31,31,none
0,0,0,57,28,28,none
0,0,0,58,26,26,none
0,0,0,58,24,24,none
0,20,0,15,42,42,none
0,20,0,15,41,41,none
0,0,0,59,22,22,none
0,0,0,59,22,22,none
0,20,0,14,37,37,none
0,0,0,61,20,20,none
0,0,0,61,20,20,none
0,0,0,62,21,21,none
0,0,0,63,21,21,none
0,0,0,63,22,22,none
0,0,0,63,23,23,none
0,20,0,6,25,25,none
0,0,0,63,26,26,none
0,20,0,6,26,26,none
0,0,0,63,27,27,none
7,40,7,6,27,27,none
11,40,11,6,27,27,none
0,0,0,62,32,32,none
16,40,16,5,29,29,none
0,20,0,5,29,29,none
15,40,15,4,30,30,none
20,40,20,4,29,29,none
19,40,19,4,29,29,none
0,0,0,59,36,36,none
0,20,0,3,29,29,none
0,20,0,3,28,28,none
0,20,0,3,28,28,none
0,20,0,3,26,26,none
0,20,0,3,26,26,none
0,20,0,2,26,26,none
14,40,14,2,26,26,none
0,20,0,0,24,24,none
14,40,14,1,25,25,none
0,20,0,1,25,25,none
19,60,13,10,29,29,none
19,60,13,10,30,30,none
20,60,14,11,32,32,none
21,80,15,12,33,33,none
22,80,15,13,34,34,none
23,80,16,15,17,17,none
23,80,16,15,17,17,none
24,100,14,16,17,17,none
24,100,14,16,17,17,none
24,100,14,17,17,17,none
24,100,14,17,17,17,none
25,100,14,17,18,18,none
25,100,14,17,17,17,none
25,100,13,17,17,17,none
25,100,13,17,17,17,none
25,100,13,17,17,17,none
25,100,13,17,17,17,none
25,100,13,17,17,17,none
25,100,12,16,16,16,none
26,100,13,16,16,16,none
26,100,12,16,16,16,none
27,100,13,16,16,16,none
27,100,13,16,17,17,none
27,100,12,16,17,17,none
10,80,6,14,41,41,none
26,80,14,16,18,18,none
18,80,13,15,19,19,none
6,40,6,19,44,44,none
19,60,17,14,19,19,none
20,60,17,12,20,20,none
24,40,24,11,20,20,none
24,40,24,11,21,21,none
20,40,20,10,21,21,none
21,40,21,10,22,22,none
0,20,0,10,23,23,none
0,20,0,10,24,24,none
23,40,23,10,25,25,none
0,20,0,10,26,26,none
24,40,24,10,28,28,none
24,40,24,11,28,28,none
24,60,22,12,27,27,none
24,60,21,13,27,27,none
25,60,21,14,25,25,none
24,60,20,15,24,24,none
23,60,19,16,22,22,none
25,80,15,17,20,20,none
2,80,13,15,39,39,none
7,100,11,16,38,38,none
5,100,10,16,37,37,none
3,80,11,16,36,36,none
8,80,13,17,36,36,none
7,80,12,17,36,36,none
7,80,11,17,36,36,none
8,80,10,18,36,36,none
10,80,10,18,36,36,none
9,60,9,18,35,35,none
10,60,8,17,35,35,none
10,60,8,16,35,35,none
10,40,10,15,35,35,none
9,40,9,15,37,37,none
10,40,10,20,14,14,none
0,20,0,18,14,14,none
0,20,0,16,13,13,none
0,20,0,15,13,13,none
0,20,0,14,12,12,none
14,40,14,13,11,11,none
13,40,13,14,44,44,none
11,40,11,13,44,44,none
0,0,0,62,47,47,none
0,20,0,13,10,10,none
0,0,0,64,48,48,none
0,20,0,12,9,9,none
0,0,0,65,48,48,none
0,0,0,66,48,48,none
0,0,0,66,48,48,none
0,0,0,67,47,47,none
0,20,0,11,8,8,none
0,20,0,10,7,7,none
0,0,0,68,46,46,none
0,20,0,10,5,5,none
0,20,0,10,5,5,none
0,0,0,69,44,44,none
0,20,0,10,4,4,none
0,20,0,10,4,4,none
0,20,0,10,4,4,none
0,20,0,10,3,3,none
0,20,0,11,2,2,none
0,20,0,11,1,1,none
0,20,0,11,0,0,none
0,20,0,10,0,0,none
0,20,0,10,5,5,none
0,0,0,69,28,28,none
0,0,0,69,27,27,none
20,40,20,10,21,21,none
0,20,0,11,39,39,none
0,20,0,11,39,39,none
0,20,0,11,38,38,none
0,20,0,11,37,37,none
0,0,0,70,27,27,none
0,0,0,70,28,28,none
0,0,0,70,30,30,none
0,0,0,71,33,33,none
0,0,0,71,33,33,none
0,0,0,71,37,37,none
0,0,0,71,37,37,none
0,0,0,71,37,37,none
0,0,0,71,38,38,none
0,0,0,71,39,39,none
0,0,0,71,39,39,none
0,20,0,10,51,51,none
0,20,0,11,50,50,none
0,0,0,71,41,41,none
0,0,0,71,41,41,none
0,0,0,69,44,44,none
0,0,0,68,44,44,none
0,0,0,68,43,43,none
0,0,0,69,39,39,none
0,0,0,70,35,35,none
0,0,0,70,32,32,none
0,0,0,69,30,30,none
0,0,0,68,29,29,none
0,0,0,68,26,26,none
0,0,0,66,27,27,none
0,0,0,64,27,27,none
0,0,0,65,24,24,none
0,20,0,8,37,37,none
0,20,0,8,36,36,none
0,20,0,7,36,36,none
0,20,0,8,36,36,none
0,20,0,8,36,36,none
0,20,0,8,36,36,none
0,20,0,7,36,36,none
0,20,0,7,37,37,none
11,40,11,7,37,37,none
12,40,12,8,37,37,none
16,40,16,7,36,36,none
14,40,14,7,36,36,none
14,40,14,7,36,36,none
12,40,12,6,36,36,none
18,60,12,11,38,38,none
17,60,11,11,38,38,none
35,80,19,18,19,19,none
35,100,16,17,19,19,none
34,100,16,16,18,18,none
34,100,16,15,18,18,none
33,100,15,14,17,17,none
33,100,15,14,17,17,none
32,100,14,13,17,17,none
31,100,14,12,17,17,none
31,100,14,12,17,17,none
31,100,14,12,16,16,none
30,60,20,12,16,16,none
30,60,20,11,16,16,none
21,40,21,12,16,16,none
0,20,0,22,42,42,none
0,20,0,22,42,42,none
19,60,16,13,18,18,none
8,40,8,22,39,39,none
7,40,7,22,38,38,none
7,60,14,22,38,38,none
6,60,13,22,38,38,none
5,60,12,22,37,37,none
6,60,12,21,36,36,none
5,60,11,21,35,35,none
5,60,11,20,35,35,none
5,60,11,19,33,33,none
5,60,10,19,32,32,none
5,60,10,18,32,32,none
14,60,10,21,22,22,none
14,60,9,21,23,23,none
14,60,9,21,24,24,none
14,60,9,21,25,25,none
13,60,9,21,26,26,none
0,20,0,15,43,43,none
0,20,0,15,44,44,none
0,20,0,16,44,44,none
0,20,0,17,44,44,none
0,20,0,17,44,44,none
0,20,0,17,43,43,none
0,20,0,17,42,42,none
0,20,0,17,41,41,none
17,40,17,12,15,15,none
18,40,18,13,16,16,none
18,40,18,14,17,17,none
19,80,15,14,17,17,none
18,80,15,15,18,18,none
18,60,17,16,19,19,none
0,20,0,16,25,25,none
5,60,4,14,46,46,none
16,40,16,18,27,27,none
0,20,0,15,34,34,none
0,20,0,13,37,37,none
0,20,0,12,40,40,none
0,20,0,10,56,56,none
0,20,0,8,44,44,none
0,20,0,27,43,43,none
0,20,0,26,44,44,none
0,0,0,62,38,38,none
0,0,0,65,36,36,none
0,20,0,33,37,37,none
0,0,0,67,36,36,none
0,20,0,13,56,56,none
0,20,0,11,51,51,none
0,20,0,10,46,46,none
0,20,0,9,42,42,none
0,20,0,9,40,40,none
0,0,0,66,41,41,none
0,20,0,9,39,39,none
0,0,0,65,42,42,none
0,0,0,65,43,43,none
0,0,0,65,43,43,none
0,0,0,65,43,43,none
0,0,0,65,42,42,none
0,0,0,65,42,42,none
0,0,0,65,42,42,none
0,0,0,65,41,41,none
0,0,0,64,40,40,none
0,20,0,10,32,32,none
0,20,0,10,31,31,none
0,20,0,9,31,31,none
0,20,0,9,29,29,none
0,0,0,63,35,35,none
0,20,0,8,27,27,none
0,20,0,7,26,26,none
9,40,9,8,31,31,none
10,40,10,8,31,31,none
13,40,13,7,32,32,none
14,40,14,5,32,32,none
16,40,16,5,33,33,none
16,40,16,4,33,33,none
16,60,17,5,30,30,none
15,40,15,5,30,30,none
14,40,14,4,32,32,none
24,80,16,15,20,20,none
24,80,15,14,20,20,none
24,80,14,14,19,19,none
25,100,12,14,18,18,none
25,100,12,13,17,17,none
25,100,12,13,16,16,none
26,100,12,13,16,16,none
26,100,12,13,16,16,none
26,100,12,13,16,16,none
26,100,12,13,16,16,none
26,100,12,13,16,16,none
26,100,11,14,17,17,none
26,100,11,13,17,17,none
26,100,11,14,17,17,none
26,100,11,14,18,18,none
26,100,11,14,18,18,none
25,100,11,14,19,19,none
25,100,11,14,19,19,none
25,80,13,14,20,20,none
20,60,13,14,20,20,none
21,40,21,14,20,20,none
19,40,19,14,20,20,none
18,40,18,14,21,21,none
24,80,14,13,21,21,none
8,60,7,12,44,44,none
7,60,6,18,41,41,none
14,80,11,14,21,21,none
5,80,10,18,32,32,none
5,80,10,18,32,32,none
16,60,14,16,21,21,none
6,80,11,18,31,31,none
7,80,11,17,31,31,none
9,80,11,17,31,31,none
10,80,11,17,30,30,none
12,80,12,17,30,30,none
13,80,12,16,30,30,none
14,80,12,16,30,30,none
15,80,13,16,30,30,none
21,80,13,15,19,19,none
22,80,13,14,19,19,none
22,80,14,14,20,20,none
23,80,14,14,20,20,none
23,80,15,13,21,21,none
24,80,15,13,22,22,none
18,60,13,14,31,31,none
8,40,8,15,37,37,none
7,40,7,14,34,34,none
6,40,6,15,34,34,none
0,20,0,15,32,32,none
0,0,0,26,0,0,none
0,20,0,15,25,25,none
0,20,0,11,28,28,none
0,20,0,14,24,24,none
0,20,0,13,24,24,none
1,40,1,10,29,29,none
2,40,2,9,29,29,none
3,40,3,9,30,30,none
4,40,4,8,32,32,none
5,40,5,8,33,33,none
7,60,5,8,40,40,none
19,80,10,10,37,37,none
35,100,16,17,24,24,none
34,80,19,17,22,22,none
34,80,19,16,21,21,none
22,40,22,16,21,21,none
29,40,29,15,21,21,none
30,40,30,15,20,20,none
31,40,31,15,19,19,none
28,80,17,14,17,17,none
8,60,8,14,45,45,none
5,60,6,15,43,43,none
4,60,4,18,32,32,none
10,80,7,18,30,30,none
6,80,6,19,28,28,none
4,80,6,19,27,27,none
3,80,6,19,25,25,none
5,80,7,19,25,25,none
7,80,7,19,24,24,none
9,80,8,19,23,23,none
10,80,9,19,22,22,none
11,80,9,19,21,21,none
13,80,10,20,20,20,none
14,80,11,19,19,19,none
15,80,11,19,19,19,none
14,60,12,19,27,27,none
13,60,11,19,26,26,none
13,60,11,19,25,25,none
13,60,10,19,25,25,none
12,60,9,18,25,25,none
13,40,13,15,24,24,none
13,60,10,13,23,23,none
13,60,10,13,21,21,none
14,40,14,13,20,20,none
